status,open_id,open_date,open_price,side,size,sl,tp,fee,order_comment,close_id,close_date,close_price,order_profit,zone,zone_profit
close,1616565681,"2021-03-24, 13:01:20",0.5457,buy,1,,,0,close 0.1537,1616565731,"2021-03-24, 13:02:11",0.546175,0.0004750000000000032,0.153,0.0005999999999999894
close,1616565681,"2021-03-24, 13:01:21",0.392575,sell,1,,,0,close 0.1536,1616565731,"2021-03-24, 13:02:11",0.39245,0.00012499999999998623,0.153,0.0005999999999999894
close,1616565646,"2021-03-24, 13:00:46",0.5463,buy,1,,,0,close 0.15465,1616566027,"2021-03-24, 13:07:07",0.5464,9.999999999998899e-05,0.1535,0.0008249999999999647
close,1616565646,"2021-03-24, 13:00:46",0.39265,sell,1,,,0,close 0.15425,1616566028,"2021-03-24, 13:07:07",0.391925,0.0007249999999999757,0.1535,0.0008249999999999647
close,1616566203,"2021-03-24, 13:10:02",0.54465,buy,1,,,0,close 0.15437,1616566368,"2021-03-24, 13:12:48",0.545725,0.0010750000000000481,0.1535,0.0008250000000000757
close,1616566203,"2021-03-24, 13:10:03",0.391025,sell,1,,,0,close 0.15408,1616566368,"2021-03-24, 13:12:48",0.391275,-0.00024999999999997247,0.1535,0.0008250000000000757
close,1616566559,"2021-03-24, 13:15:59",0.543325,buy,1,,,0,close 0.15348,1616566590,"2021-03-24, 13:16:30",0.544475,0.0011500000000000954,0.1525,0.0009000000000000674
close,1616566559,"2021-03-24, 13:15:59",0.3908,sell,1,,,0,close 0.15305,1616566590,"2021-03-24, 13:16:30",0.39105,-0.000250000000000028,0.1525,0.0009000000000000674
close,1616566729,"2021-03-24, 13:18:49",0.5426,buy,1,,,0,close 0.1521,1616567008,"2021-03-24, 13:23:28",0.543725,0.0011250000000000426,0.1515,0.0007000000000000339
close,1616566730,"2021-03-24, 13:18:49",0.391125,sell,1,,,0,close 0.15205,1616567008,"2021-03-24, 13:23:28",0.39155,-0.0004250000000000087,0.1515,0.0007000000000000339
close,1616567145,"2021-03-24, 13:25:45",0.54155,buy,1,,,0,close 0.15145,1616567208,"2021-03-24, 13:26:48",0.5418,0.00024999999999997247,0.1505,0.0008999999999999564
close,1616567145,"2021-03-24, 13:25:45",0.391075,sell,1,,,0,close 0.151,1616567208,"2021-03-24, 13:26:48",0.390425,0.0006499999999999839,0.1505,0.0008999999999999564
close,1616567255,"2021-03-24, 13:27:35",0.541225,buy,1,,,0,close 0.1513,1616567347,"2021-03-24, 13:29:06",0.542175,0.0009500000000000064,0.1505,0.0007499999999999729
close,1616567255,"2021-03-24, 13:27:35",0.3907,sell,1,,,0,close 0.15118,1616567347,"2021-03-24, 13:29:07",0.3909,-0.00020000000000003348,0.1505,0.0007499999999999729
close,1616567087,"2021-03-24, 13:24:47",0.5425,buy,1,,,0,close 0.1518,1616567356,"2021-03-24, 13:29:16",0.542775,0.0002750000000000252,0.151,0.0007500000000000284
close,1616567087,"2021-03-24, 13:24:47",0.391475,sell,1,,,0,close 0.1515,1616567356,"2021-03-24, 13:29:16",0.391,0.0004750000000000032,0.151,0.0007500000000000284
close,1616567460,"2021-03-24, 13:31:00",0.54165,buy,1,,,0,close 0.15172,1616567490,"2021-03-24, 13:31:30",0.5427,0.0010499999999999954,0.151,0.0007249999999999757
close,1616567461,"2021-03-24, 13:31:00",0.390675,sell,1,,,0,close 0.1515,1616567491,"2021-03-24, 13:31:30",0.391,-0.0003250000000000197,0.151,0.0007249999999999757
close,1616567053,"2021-03-24, 13:24:13",0.542725,buy,1,,,0,close 0.15235,1616567502,"2021-03-24, 13:31:42",0.5438,0.0010749999999999371,0.1515,0.0008749999999999591
close,1616567053,"2021-03-24, 13:24:13",0.391175,sell,1,,,0,close 0.15205,1616567502,"2021-03-24, 13:31:42",0.391375,-0.00019999999999997797,0.1515,0.0008749999999999591
close,1616566686,"2021-03-24, 13:18:06",0.543025,buy,1,,,0,close 0.1528,1616567533,"2021-03-24, 13:32:13",0.544775,0.0017500000000000293,0.152,0.0007500000000000284
close,1616566686,"2021-03-24, 13:18:06",0.391025,sell,1,,,0,close 0.15263,1616567533,"2021-03-24, 13:32:13",0.392025,-0.0010000000000000009,0.152,0.0007500000000000284
close,1616567548,"2021-03-24, 13:32:28",0.5451,buy,1,,,0,close 0.15318,1616567693,"2021-03-24, 13:34:53",0.546575,0.001475000000000004,0.1525,0.0006999999999999784
close,1616567548,"2021-03-24, 13:32:28",0.392725,sell,1,,,0,close 0.15307,1616567694,"2021-03-24, 13:34:53",0.3935,-0.0007750000000000257,0.1525,0.0006999999999999784
close,1616566463,"2021-03-24, 13:14:23",0.544075,buy,1,,,0,close 0.1538,1616567751,"2021-03-24, 13:35:51",0.548125,0.004049999999999998,0.153,0.0007750000000000257
close,1616566463,"2021-03-24, 13:14:23",0.391,sell,1,,,0,close 0.1535,1616567751,"2021-03-24, 13:35:51",0.394275,-0.0032749999999999724,0.153,0.0007750000000000257
close,1616566403,"2021-03-24, 13:13:23",0.54475,buy,1,,,0,close 0.15435,1616567901,"2021-03-24, 13:38:20",0.54955,0.0048000000000000265,0.1535,0.0008250000000000202
